populations -P /work/LAS/kjroe-lab/jmahguib/UCSStacks_outputs/TrkNbr-1524n1282n1083_AllPops_UCSStacks_outputs -O /work/LAS/kjroe-lab/jmahguib/Stacks_Populations_outputs/TrkNbr-1524n1282n1083_AllPops_Stacks_Populations_p9_r080_output -M /work/LAS/kjroe-lab/jmahguib/PopMaps/Webbhelix/PopMap_TrkNbr-1524n1282n1083_AllPops.txt -b 22540000 -t 10 -k -p 9 -r 0.80 --write_single_snp --fstats --plink --structure --genepop --vcf --phylip_var
populations version 1.46 executed 2020-10-04 14:23:08

# Distribution of population loci.
# Distribution of valid loci matched to catalog locus.
# Valid samples at locus	Count
between_population	incompatible_locus	503062	un	45275579	87	FSSP	PCRA
between_population	incompatible_locus	503206	un	45288541	89	FSSP	PCRA
between_population	incompatible_locus	503554	un	45319860	88	FSSP	PCRA
between_population	incompatible_locus	503773	un	45339568	86	FSSP	PCRA
between_population	incompatible_locus	504016	un	45361439	87	FSSP	PCRA
between_population	incompatible_locus	504776	un	45429839	87	FSSP	PCRA
between_population	incompatible_locus	504838	un	45435419	87	FSSP	PCRA
between_population	incompatible_locus	504848	un	45436319	87	FSSP	PCRA
between_population	incompatible_locus	505387	un	45484830	88	FSSP	PCRA
between_population	incompatible_locus	505480	un	45493200	88	FSSP	PCRA
between_population	incompatible_locus	505755	un	45517948	86	FSSP	PCRA
between_population	incompatible_locus	506099	un	45548910	88	FSSP	PCRA
between_population	incompatible_locus	506273	un	45564568	86	FSSP	PCRA
between_population	incompatible_locus	506304	un	45567358	86	FSSP	PCRA
between_population	incompatible_locus	506364	un	45572758	86	FSSP	PCRA
between_population	incompatible_locus	506711	un	45603990	88	FSSP	PCRA
between_population	incompatible_locus	507248	un	45652321	89	FSSP	PCRA
between_population	incompatible_locus	508378	un	45754020	88	FSSP	PCRA
between_population	incompatible_locus	508710	un	45783900	88	FSSP	PCRA
between_population	incompatible_locus	510056	un	45905038	86	FSSP	PCRA
between_population	incompatible_locus	510129	un	45911611	89	FSSP	PCRA
between_population	incompatible_locus	510615	un	45955348	86	FSSP	PCRA
between_population	incompatible_locus	510753	un	45967770	88	FSSP	PCRA
between_population	incompatible_locus	511055	un	45994948	86	FSSP	PCRA
between_population	incompatible_locus	511255	un	46012949	87	FSSP	PCRA
between_population	incompatible_locus	511856	un	46067038	86	FSSP	PCRA
between_population	incompatible_locus	512215	un	46099350	88	FSSP	PCRA
between_population	incompatible_locus	513070	un	46176298	86	FSSP	PCRA
between_population	incompatible_locus	513385	un	46204651	89	FSSP	PCRA
between_population	incompatible_locus	513429	un	46208611	89	FSSP	PCRA
between_population	incompatible_locus	513557	un	46220131	89	FSSP	PCRA
between_population	incompatible_locus	514222	un	46279909	17	FSSP	PCRA
between_population	incompatible_locus	514327	un	46289428	86	FSSP	PCRA
between_population	incompatible_locus	514721	un	46324889	87	FSSP	PCRA
between_population	incompatible_locus	514748	un	46327320	88	FSSP	PCRA
between_population	incompatible_locus	515438	un	46389421	89	FSSP	PCRA
between_population	incompatible_locus	516029	un	46442609	87	FSSP	PCRA
between_population	incompatible_locus	516716	un	46504438	86	FSSP	PCRA
between_population	incompatible_locus	516798	un	46511819	87	FSSP	PCRA
between_population	incompatible_locus	517260	un	46553398	86	FSSP	PCRA
between_population	incompatible_locus	517346	un	46561141	89	FSSP	PCRA
between_population	incompatible_locus	518392	un	46655280	88	FSSP	PCRA
between_population	incompatible_locus	518729	un	46685611	89	FSSP	PCRA
between_population	incompatible_locus	518770	un	46689298	86	FSSP	PCRA
between_population	incompatible_locus	519281	un	46735288	86	FSSP	PCRA
between_population	incompatible_locus	519693	un	46772371	89	FSSP	PCRA
between_population	incompatible_locus	520096	un	46808640	88	FSSP	PCRA
between_population	incompatible_locus	520199	un	46817911	89	FSSP	PCRA
between_population	incompatible_locus	521215	un	46909349	87	FSSP	PCRA
between_population	incompatible_locus	521414	un	46927259	87	FSSP	PCRA
between_population	incompatible_locus	521677	un	46950931	89	FSSP	PCRA
between_population	incompatible_locus	522318	un	47008620	88	FSSP	PCRA
between_population	incompatible_locus	524842	un	47235779	87	FSSP	PCRA
between_population	incompatible_locus	525810	un	47322900	88	FSSP	PCRA
between_population	incompatible_locus	525880	un	47329200	88	FSSP	PCRA
between_population	incompatible_locus	526297	un	47366730	88	FSSP	PCRA
between_population	incompatible_locus	526732	un	47405879	87	FSSP	PCRA
between_population	incompatible_locus	526883	un	47419471	89	FSSP	PCRA
between_population	incompatible_locus	526957	un	47426131	89	FSSP	PCRA
between_population	incompatible_locus	527392	un	47465281	89	FSSP	PCRA
between_population	incompatible_locus	528588	un	47572921	89	FSSP	PCRA
between_population	incompatible_locus	529100	un	47618999	87	FSSP	PCRA
between_population	incompatible_locus	529197	un	47627729	87	FSSP	PCRA
between_population	incompatible_locus	529298	un	47636821	89	FSSP	PCRA
between_population	incompatible_locus	529515	un	47656350	88	FSSP	PCRA
between_population	incompatible_locus	529647	un	47668230	88	FSSP	PCRA
between_population	incompatible_locus	529752	un	47677680	88	FSSP	PCRA
between_population	incompatible_locus	530203	un	47718270	88	FSSP	PCRA
between_population	incompatible_locus	530251	un	47722591	89	FSSP	PCRA
between_population	incompatible_locus	530515	un	47746351	89	FSSP	PCRA
between_population	incompatible_locus	530822	un	47773981	89	FSSP	PCRA
between_population	incompatible_locus	531076	un	47796838	86	FSSP	PCRA
between_population	incompatible_locus	531490	un	47834101	89	FSSP	PCRA
between_population	incompatible_locus	531602	un	47844181	89	FSSP	PCRA
between_population	incompatible_locus	531647	un	47848229	87	FSSP	PCRA
between_population	incompatible_locus	531770	un	47859298	86	FSSP	PCRA
between_population	incompatible_locus	531875	un	47868749	87	FSSP	PCRA
between_population	incompatible_locus	532312	un	47908078	86	FSSP	PCRA
between_population	incompatible_locus	532518	un	47926618	86	FSSP	PCRA
between_population	incompatible_locus	532567	un	47931028	86	FSSP	PCRA
between_population	incompatible_locus	532796	un	47951640	88	FSSP	PCRA
between_population	incompatible_locus	534001	un	48060090	88	FSSP	PCRA
between_population	incompatible_locus	534051	un	48064590	88	FSSP	PCRA
between_population	incompatible_locus	534236	un	48081239	87	FSSP	PCRA
between_population	incompatible_locus	534430	un	48098700	88	FSSP	PCRA
between_population	incompatible_locus	534980	un	48148198	86	FSSP	PCRA
between_population	incompatible_locus	535051	un	48154590	88	FSSP	PCRA
between_population	incompatible_locus	535209	un	48168810	88	FSSP	PCRA
between_population	incompatible_locus	535344	un	48180961	89	FSSP	PCRA
between_population	incompatible_locus	535837	un	48225331	89	FSSP	PCRA
between_population	incompatible_locus	537720	un	48394767	55	FSSP	PCRA
between_population	incompatible_locus	537830	un	48404698	86	FSSP	PCRA
between_population	incompatible_locus	537995	un	48419550	88	FSSP	PCRA
between_population	incompatible_locus	539331	un	48539790	88	FSSP	PCRA
between_population	incompatible_locus	539356	un	48542038	86	FSSP	PCRA
between_population	incompatible_locus	539375	un	48543748	86	FSSP	PCRA
between_population	incompatible_locus	539475	un	48552750	88	FSSP	PCRA
between_population	incompatible_locus	540177	un	48615930	88	FSSP	PCRA
between_population	incompatible_locus	540476	un	48642839	87	FSSP	PCRA
between_population	incompatible_locus	540552	un	48649678	86	FSSP	PCRA
between_population	incompatible_locus	540958	un	48686220	88	FSSP	PCRA
between_population	incompatible_locus	541478	un	48733021	89	FSSP	PCRA
between_population	incompatible_locus	541659	un	48749309	87	FSSP	PCRA
between_population	incompatible_locus	542918	un	48862620	88	FSSP	PCRA
between_population	incompatible_locus	543643	un	48927868	86	FSSP	PCRA
between_population	incompatible_locus	544134	un	48972058	86	FSSP	PCRA
between_population	incompatible_locus	545416	un	49087440	88	FSSP	PCRA
between_population	incompatible_locus	545584	un	49102561	89	FSSP	PCRA
between_population	incompatible_locus	546069	un	49146211	89	FSSP	PCRA
between_population	incompatible_locus	546297	un	49166731	89	FSSP	PCRA
between_population	incompatible_locus	546782	un	49210380	88	FSSP	PCRA
between_population	incompatible_locus	547342	un	49260781	89	FSSP	PCRA
between_population	incompatible_locus	547525	un	49277251	89	FSSP	PCRA
between_population	incompatible_locus	548733	un	49385971	89	FSSP	PCRA
between_population	incompatible_locus	549275	un	49434748	86	FSSP	PCRA
between_population	incompatible_locus	549542	un	49458781	89	FSSP	PCRA
between_population	incompatible_locus	549820	un	49483801	89	FSSP	PCRA
between_population	incompatible_locus	549897	un	49490731	89	FSSP	PCRA
between_population	incompatible_locus	549955	un	49495948	86	FSSP	PCRA
between_population	incompatible_locus	550263	un	49523668	86	FSSP	PCRA
between_population	incompatible_locus	550334	un	49530058	86	FSSP	PCRA
between_population	incompatible_locus	550419	un	49537710	88	FSSP	PCRA
between_population	incompatible_locus	550426	un	49538339	87	FSSP	PCRA
between_population	incompatible_locus	550652	un	49558681	89	FSSP	PCRA
between_population	incompatible_locus	550661	un	49559489	87	FSSP	PCRA
between_population	incompatible_locus	550943	un	49584869	87	FSSP	PCRA
between_population	incompatible_locus	551049	un	49594408	86	FSSP	PCRA
between_population	incompatible_locus	551110	un	49599898	86	FSSP	PCRA
between_population	incompatible_locus	551217	un	49609529	87	FSSP	PCRA
between_population	incompatible_locus	552277	un	49704931	89	FSSP	PCRA
between_population	incompatible_locus	552573	un	49731569	87	FSSP	PCRA
between_population	incompatible_locus	552710	un	49743898	86	FSSP	PCRA
between_population	incompatible_locus	553619	un	49825711	89	FSSP	PCRA
between_population	incompatible_locus	553860	un	49847399	87	FSSP	PCRA
between_population	incompatible_locus	553925	un	49853248	86	FSSP	PCRA
between_population	incompatible_locus	554144	un	49872958	86	FSSP	PCRA
between_population	incompatible_locus	554177	un	49875930	88	FSSP	PCRA
between_population	incompatible_locus	554206	un	49878538	86	FSSP	PCRA
between_population	incompatible_locus	554735	un	49926149	87	FSSP	PCRA
between_population	incompatible_locus	554890	un	49940100	88	FSSP	PCRA
between_population	incompatible_locus	555504	un	49995361	89	FSSP	PCRA
between_population	incompatible_locus	555990	un	50039098	86	FSSP	PCRA
between_population	incompatible_locus	556723	un	50105071	89	FSSP	PCRA
between_population	incompatible_locus	556788	un	50110919	87	FSSP	PCRA
between_population	incompatible_locus	557229	un	50150608	86	FSSP	PCRA
between_population	incompatible_locus	558240	un	50241601	89	FSSP	PCRA
between_population	incompatible_locus	563773	un	50739569	87	FSSP	PCRA
between_population	incompatible_locus	570622	un	51355980	88	FSSP	PCRA
between_population	incompatible_locus	570868	un	51378121	89	FSSP	PCRA
between_population	incompatible_locus	577658	un	51989220	88	FSSP	PCRA
between_population	incompatible_locus	579324	un	52139158	86	FSSP	PCRA
between_population	incompatible_locus	582858	un	52457218	86	FSSP	PCRA
between_population	incompatible_locus	594887	un	53539830	88	FSSP	PCRA
between_population	incompatible_locus	595505	un	53595449	87	FSSP	PCRA
between_population	incompatible_locus	598454	un	53860858	86	FSSP	PCRA
between_population	incompatible_locus	601505	un	54135451	89	FSSP	PCRA
between_population	incompatible_locus	601965	un	54176850	88	FSSP	PCRA
between_population	incompatible_locus	602978	un	54268020	88	FSSP	PCRA
between_population	incompatible_locus	609767	un	54879030	88	FSSP	PCRA
between_population	incompatible_locus	616976	un	55527838	86	FSSP	PCRA
between_population	incompatible_locus	619215	un	55729348	86	FSSP	PCRA
between_population	incompatible_locus	619978	un	55798019	87	FSSP	PCRA
between_population	incompatible_locus	620118	un	55810618	86	FSSP	PCRA
between_population	incompatible_locus	625357	un	56282129	87	FSSP	PCRA
between_population	incompatible_locus	626380	un	56374200	88	FSSP	PCRA
between_population	incompatible_locus	633638	un	57027419	87	FSSP	PCRA
between_population	incompatible_locus	634711	un	57123988	86	FSSP	PCRA
between_population	incompatible_locus	649314	un	58438260	88	FSSP	PCRA
between_population	incompatible_locus	667940	un	60114598	86	FSSP	PCRA
between_population	incompatible_locus	682453	un	61420771	89	FSSP	PCRA
between_population	incompatible_locus	696274	un	62664658	86	FSSP	PCRA
between_population	incompatible_locus	53193	un	4787292	10	FSSP	DHFA
between_population	incompatible_locus	61837	un	5565258	16	FSSP	DHFA
between_population	incompatible_locus	66392	un	5975199	7	FSSP	DHFA
between_population	incompatible_locus	98581	un	8872217	15	FSSP	DHFA
between_population	incompatible_locus	104016	un	9361383	31	FSSP	DHFA
between_population	incompatible_locus	117895	un	10610536	74	FSSP	DHFA
between_population	incompatible_locus	131152	un	11803637	45	FSSP	DHFA
between_population	incompatible_locus	138137	un	12432260	18	FSSP	DHFA
between_population	incompatible_locus	187405	un	16866421	59	FSSP	DHFA
between_population	incompatible_locus	192634	un	17337005	33	FSSP	DHFA
between_population	incompatible_locus	195312	un	17578004	12	FSSP	DHFA
between_population	incompatible_locus	197445	un	17769975	13	FSSP	DHFA
between_population	incompatible_locus	246794	un	22211403	31	FSSP	DHFA
between_population	incompatible_locus	393521	un	35416829	27	FSSP	DHFA
between_population	incompatible_locus	394046	un	35464141	89	FSSP	DHFA
between_population	incompatible_locus	394249	un	35482408	86	FSSP	DHFA
between_population	incompatible_locus	394356	un	35492039	87	FSSP	DHFA
between_population	incompatible_locus	395301	un	35577008	6	FSSP	DHFA
between_population	incompatible_locus	395497	un	35594731	89	FSSP	DHFA
between_population	incompatible_locus	395790	un	35621098	86	FSSP	DHFA
between_population	incompatible_locus	396542	un	35688715	23	FSSP	DHFA
between_population	incompatible_locus	396699	un	35702908	86	FSSP	DHFA
between_population	incompatible_locus	396708	un	35703718	86	FSSP	DHFA
between_population	incompatible_locus	397466	un	35771940	88	FSSP	DHFA
between_population	incompatible_locus	397566	un	35780940	88	FSSP	DHFA
between_population	incompatible_locus	398760	un	35888401	89	FSSP	DHFA
between_population	incompatible_locus	400261	un	36023488	86	FSSP	DHFA
between_population	incompatible_locus	400809	un	36072808	86	FSSP	DHFA
between_population	incompatible_locus	402137	un	36192329	87	FSSP	DHFA
between_population	incompatible_locus	402247	un	36202231	89	FSSP	DHFA
between_population	incompatible_locus	403464	un	36311759	87	FSSP	DHFA
between_population	incompatible_locus	403523	un	36316998	16	FSSP	DHFA
between_population	incompatible_locus	405247	un	36472230	88	FSSP	DHFA
between_population	incompatible_locus	405440	un	36489599	87	FSSP	DHFA
between_population	incompatible_locus	405795	un	36521548	86	FSSP	DHFA
between_population	incompatible_locus	405848	un	36526321	89	FSSP	DHFA
between_population	incompatible_locus	407004	un	36630361	89	FSSP	DHFA
between_population	incompatible_locus	408172	un	36735479	87	FSSP	DHFA
between_population	incompatible_locus	408782	un	36790357	65	FSSP	DHFA
between_population	incompatible_locus	409414	un	36847184	12	FSSP	DHFA
between_population	incompatible_locus	409914	un	36892261	89	FSSP	DHFA
between_population	incompatible_locus	411154	un	37003861	89	FSSP	DHFA
between_population	incompatible_locus	411357	un	37022128	86	FSSP	DHFA
between_population	incompatible_locus	412350	un	37111420	8	FSSP	DHFA
between_population	incompatible_locus	413102	un	37179181	89	FSSP	DHFA
between_population	incompatible_locus	413534	un	37218059	87	FSSP	DHFA
between_population	incompatible_locus	414124	un	37271161	89	FSSP	DHFA
between_population	incompatible_locus	414142	un	37272781	89	FSSP	DHFA
between_population	incompatible_locus	416546	un	37489140	88	FSSP	DHFA
between_population	incompatible_locus	417425	un	37568248	86	FSSP	DHFA
between_population	incompatible_locus	418008	un	37620719	87	FSSP	DHFA
between_population	incompatible_locus	418050	un	37624498	86	FSSP	DHFA
between_population	incompatible_locus	419361	un	37742488	86	FSSP	DHFA
between_population	incompatible_locus	419805	un	37782450	88	FSSP	DHFA
between_population	incompatible_locus	428161	un	38534491	89	FSSP	DHFA
between_population	incompatible_locus	429443	un	38649871	89	FSSP	DHFA
between_population	incompatible_locus	431284	un	38815560	88	FSSP	DHFA
between_population	incompatible_locus	431558	un	38840219	87	FSSP	DHFA
between_population	incompatible_locus	432281	un	38905288	86	FSSP	DHFA
between_population	incompatible_locus	432462	un	38921579	87	FSSP	DHFA
between_population	incompatible_locus	432651	un	38938590	88	FSSP	DHFA
between_population	incompatible_locus	432747	un	38947231	89	FSSP	DHFA
between_population	incompatible_locus	432796	un	38951641	89	FSSP	DHFA
between_population	incompatible_locus	433373	un	39003568	86	FSSP	DHFA
between_population	incompatible_locus	434036	un	39063241	89	FSSP	DHFA
between_population	incompatible_locus	434359	un	39092310	88	FSSP	DHFA
between_population	incompatible_locus	434661	un	39119490	88	FSSP	DHFA
between_population	incompatible_locus	435179	un	39166110	88	FSSP	DHFA
between_population	incompatible_locus	435645	un	39208050	88	FSSP	DHFA
between_population	incompatible_locus	435973	un	39237568	86	FSSP	DHFA
between_population	incompatible_locus	436463	un	39281620	38	FSSP	DHFA
between_population	incompatible_locus	437642	un	39387781	89	FSSP	DHFA
between_population	incompatible_locus	437773	un	39399568	86	FSSP	DHFA
between_population	incompatible_locus	438071	un	39426388	86	FSSP	DHFA
between_population	incompatible_locus	438326	un	39449270	18	FSSP	DHFA
between_population	incompatible_locus	438432	un	39458879	87	FSSP	DHFA
between_population	incompatible_locus	438750	un	39487501	89	FSSP	DHFA
between_population	incompatible_locus	439087	un	39517830	88	FSSP	DHFA
between_population	incompatible_locus	439639	un	39567510	88	FSSP	DHFA
between_population	incompatible_locus	440811	un	39672988	86	FSSP	DHFA
between_population	incompatible_locus	441434	un	39729061	89	FSSP	DHFA
between_population	incompatible_locus	442651	un	39838590	88	FSSP	DHFA
between_population	incompatible_locus	443038	un	39873420	88	FSSP	DHFA
between_population	incompatible_locus	443192	un	39887279	87	FSSP	DHFA
between_population	incompatible_locus	443250	un	39892499	87	FSSP	DHFA
between_population	incompatible_locus	443888	un	39949921	89	FSSP	DHFA
between_population	incompatible_locus	443944	un	39954960	88	FSSP	DHFA
between_population	incompatible_locus	444069	un	39966209	87	FSSP	DHFA
between_population	incompatible_locus	447058	un	40235219	87	FSSP	DHFA
between_population	incompatible_locus	448338	un	40350420	88	FSSP	DHFA
between_population	incompatible_locus	449594	un	40463459	87	FSSP	DHFA
between_population	incompatible_locus	450614	un	40555258	86	FSSP	DHFA
between_population	incompatible_locus	450981	un	40588289	87	FSSP	DHFA
between_population	incompatible_locus	451070	un	40596301	89	FSSP	DHFA
between_population	incompatible_locus	451341	un	40620690	88	FSSP	DHFA
between_population	incompatible_locus	451458	un	40631218	86	FSSP	DHFA
between_population	incompatible_locus	451577	un	40641928	86	FSSP	DHFA
between_population	incompatible_locus	451672	un	40650478	86	FSSP	DHFA
between_population	incompatible_locus	453570	un	40821298	86	FSSP	DHFA
between_population	incompatible_locus	453637	un	40827330	88	FSSP	DHFA
between_population	incompatible_locus	454203	un	40878270	88	FSSP	DHFA
between_population	incompatible_locus	455147	un	40963230	88	FSSP	DHFA
between_population	incompatible_locus	455246	un	40972139	87	FSSP	DHFA
between_population	incompatible_locus	455517	un	40996531	89	FSSP	DHFA
between_population	incompatible_locus	455567	un	41001029	87	FSSP	DHFA
between_population	incompatible_locus	457504	un	41175359	87	FSSP	DHFA
between_population	incompatible_locus	458307	un	41247631	89	FSSP	DHFA
between_population	incompatible_locus	458654	un	41278861	89	FSSP	DHFA
between_population	incompatible_locus	459161	un	41324444	42	FSSP	DHFA
between_population	incompatible_locus	459957	un	41396128	86	FSSP	DHFA
between_population	incompatible_locus	460581	un	41452290	88	FSSP	DHFA
between_population	incompatible_locus	460776	un	41469800	48	FSSP	DHFA
between_population	incompatible_locus	461180	un	41506201	89	FSSP	DHFA
between_population	incompatible_locus	461879	un	41569111	89	FSSP	DHFA
between_population	incompatible_locus	462603	un	41634271	89	FSSP	DHFA
between_population	incompatible_locus	463125	un	41681249	87	FSSP	DHFA
between_population	incompatible_locus	463815	un	41743349	87	FSSP	DHFA
between_population	incompatible_locus	463994	un	41759458	86	FSSP	DHFA
between_population	incompatible_locus	464302	un	41787178	86	FSSP	DHFA
between_population	incompatible_locus	465111	un	41859991	89	FSSP	DHFA
between_population	incompatible_locus	465260	un	41873400	88	FSSP	DHFA
between_population	incompatible_locus	465606	un	41904538	86	FSSP	DHFA
between_population	incompatible_locus	465745	un	41917048	86	FSSP	DHFA
between_population	incompatible_locus	466717	un	42004531	89	FSSP	DHFA
between_population	incompatible_locus	467209	un	42048810	88	FSSP	DHFA
between_population	incompatible_locus	467801	un	42102088	86	FSSP	DHFA
between_population	incompatible_locus	468378	un	42154018	86	FSSP	DHFA
between_population	incompatible_locus	468388	un	42154921	89	FSSP	DHFA
between_population	incompatible_locus	468641	un	42177688	86	FSSP	DHFA
between_population	incompatible_locus	470366	un	42332941	89	FSSP	DHFA
between_population	incompatible_locus	470462	un	42341520	28	FSSP	DHFA
between_population	incompatible_locus	470518	un	42346621	89	FSSP	DHFA
between_population	incompatible_locus	470752	un	42367681	89	FSSP	DHFA
between_population	incompatible_locus	471276	un	42414839	87	FSSP	DHFA
between_population	incompatible_locus	471743	un	42456870	88	FSSP	DHFA
between_population	incompatible_locus	472066	un	42485899	47	FSSP	DHFA
between_population	incompatible_locus	472368	un	42513120	88	FSSP	DHFA
between_population	incompatible_locus	473075	un	42576750	88	FSSP	DHFA
between_population	incompatible_locus	473571	un	42621389	87	FSSP	DHFA
between_population	incompatible_locus	474286	un	42685740	88	FSSP	DHFA
between_population	incompatible_locus	476264	un	42863704	32	FSSP	DHFA
between_population	incompatible_locus	476562	un	42890580	88	FSSP	DHFA
between_population	incompatible_locus	477044	un	42933894	22	FSSP	DHFA
between_population	incompatible_locus	477216	un	42949440	88	FSSP	DHFA
between_population	incompatible_locus	477701	un	42993090	88	FSSP	DHFA
between_population	incompatible_locus	477847	un	43006229	87	FSSP	DHFA
between_population	incompatible_locus	477925	un	43013251	89	FSSP	DHFA
between_population	incompatible_locus	478054	un	43024859	87	FSSP	DHFA
between_population	incompatible_locus	479347	un	43141229	87	FSSP	DHFA
between_population	incompatible_locus	479418	un	43147620	88	FSSP	DHFA
between_population	incompatible_locus	482447	un	43420231	89	FSSP	DHFA
between_population	incompatible_locus	485323	un	43679027	45	FSSP	DHFA
between_population	incompatible_locus	487567	un	43881029	87	FSSP	DHFA
between_population	incompatible_locus	488155	un	43933935	73	FSSP	DHFA
between_population	incompatible_locus	488596	un	43973641	89	FSSP	DHFA
between_population	incompatible_locus	488738	un	43986421	89	FSSP	DHFA
between_population	incompatible_locus	488824	un	43994129	57	FSSP	DHFA
between_population	incompatible_locus	489109	un	44019809	87	FSSP	DHFA
between_population	incompatible_locus	489900	un	44090952	40	FSSP	DHFA
between_population	incompatible_locus	490087	un	44107830	88	FSSP	DHFA
between_population	incompatible_locus	490405	un	44136449	87	FSSP	DHFA
between_population	incompatible_locus	491329	un	44219609	87	FSSP	DHFA
between_population	incompatible_locus	492511	un	44325990	88	FSSP	DHFA
between_population	incompatible_locus	492576	un	44331839	87	FSSP	DHFA
between_population	incompatible_locus	492827	un	44354429	87	FSSP	DHFA
between_population	incompatible_locus	492977	un	44367931	89	FSSP	DHFA
between_population	incompatible_locus	493424	un	44408161	89	FSSP	DHFA
between_population	incompatible_locus	494046	un	44464141	89	FSSP	DHFA
between_population	incompatible_locus	494587	un	44512830	88	FSSP	DHFA
between_population	incompatible_locus	496211	un	44658989	87	FSSP	DHFA
between_population	incompatible_locus	496731	un	44705788	86	FSSP	DHFA
between_population	incompatible_locus	497003	un	44730269	87	FSSP	DHFA
between_population	incompatible_locus	497122	un	44740981	89	FSSP	DHFA
between_population	incompatible_locus	498592	un	44873281	89	FSSP	DHFA
between_population	incompatible_locus	498823	un	44894068	86	FSSP	DHFA
between_population	incompatible_locus	499750	un	44977501	89	FSSP	DHFA
between_population	incompatible_locus	501812	un	45163080	88	FSSP	DHFA
between_population	incompatible_locus	501891	un	45170189	87	FSSP	DHFA
between_population	incompatible_locus	501931	un	45173791	89	FSSP	DHFA
between_population	incompatible_locus	501955	un	45175948	86	FSSP	DHFA
between_population	incompatible_locus	503206	un	45288541	89	FSSP	DHFA
between_population	incompatible_locus	503336	un	45300175	23	FSSP	DHFA
between_population	incompatible_locus	503554	un	45319860	88	FSSP	DHFA
between_population	incompatible_locus	504016	un	45361439	87	FSSP	DHFA
between_population	incompatible_locus	504776	un	45429839	87	FSSP	DHFA
between_population	incompatible_locus	504838	un	45435419	87	FSSP	DHFA
between_population	incompatible_locus	504848	un	45436319	87	FSSP	DHFA
between_population	incompatible_locus	505172	un	45465480	88	FSSP	DHFA
between_population	incompatible_locus	505387	un	45484830	88	FSSP	DHFA
between_population	incompatible_locus	505480	un	45493200	88	FSSP	DHFA
between_population	incompatible_locus	505755	un	45517948	86	FSSP	DHFA
between_population	incompatible_locus	506273	un	45564568	86	FSSP	DHFA
between_population	incompatible_locus	506304	un	45567358	86	FSSP	DHFA
between_population	incompatible_locus	506364	un	45572758	86	FSSP	DHFA
between_population	incompatible_locus	507248	un	45652321	89	FSSP	DHFA
between_population	incompatible_locus	509505	un	45855450	88	FSSP	DHFA
between_population	incompatible_locus	510056	un	45905038	86	FSSP	DHFA
between_population	incompatible_locus	510129	un	45911611	89	FSSP	DHFA
between_population	incompatible_locus	511255	un	46012949	87	FSSP	DHFA
between_population	incompatible_locus	511415	un	46027306	44	FSSP	DHFA
between_population	incompatible_locus	514327	un	46289428	86	FSSP	DHFA
between_population	incompatible_locus	514721	un	46324889	87	FSSP	DHFA
between_population	incompatible_locus	516029	un	46442609	87	FSSP	DHFA
between_population	incompatible_locus	518392	un	46655280	88	FSSP	DHFA
between_population	incompatible_locus	519076	un	46716840	88	FSSP	DHFA
between_population	incompatible_locus	519281	un	46735288	86	FSSP	DHFA
between_population	incompatible_locus	520096	un	46808640	88	FSSP	DHFA
between_population	incompatible_locus	521215	un	46909349	87	FSSP	DHFA
between_population	incompatible_locus	521414	un	46927259	87	FSSP	DHFA
between_population	incompatible_locus	521677	un	46950931	89	FSSP	DHFA
between_population	incompatible_locus	522318	un	47008620	88	FSSP	DHFA
between_population	incompatible_locus	522623	un	47036005	23	FSSP	DHFA
between_population	incompatible_locus	525880	un	47329200	88	FSSP	DHFA
between_population	incompatible_locus	526297	un	47366730	88	FSSP	DHFA
between_population	incompatible_locus	526373	un	47373496	14	FSSP	DHFA
between_population	incompatible_locus	526732	un	47405879	87	FSSP	DHFA
between_population	incompatible_locus	526957	un	47426131	89	FSSP	DHFA
between_population	incompatible_locus	529298	un	47636821	89	FSSP	DHFA
between_population	incompatible_locus	529515	un	47656350	88	FSSP	DHFA
between_population	incompatible_locus	529647	un	47668230	88	FSSP	DHFA
between_population	incompatible_locus	530203	un	47718270	88	FSSP	DHFA
between_population	incompatible_locus	530986	un	47788693	41	FSSP	DHFA
between_population	incompatible_locus	531490	un	47834101	89	FSSP	DHFA
between_population	incompatible_locus	531647	un	47848229	87	FSSP	DHFA
between_population	incompatible_locus	531770	un	47859298	86	FSSP	DHFA
between_population	incompatible_locus	531875	un	47868749	87	FSSP	DHFA
between_population	incompatible_locus	532312	un	47908078	86	FSSP	DHFA
between_population	incompatible_locus	532518	un	47926618	86	FSSP	DHFA
between_population	incompatible_locus	532567	un	47931028	86	FSSP	DHFA
between_population	incompatible_locus	532785	un	47950587	25	FSSP	DHFA
between_population	incompatible_locus	532796	un	47951640	88	FSSP	DHFA
between_population	incompatible_locus	532856	un	47956969	17	FSSP	DHFA
between_population	incompatible_locus	534051	un	48064590	88	FSSP	DHFA
between_population	incompatible_locus	535046	un	48154108	56	FSSP	DHFA
between_population	incompatible_locus	535051	un	48154590	88	FSSP	DHFA
between_population	incompatible_locus	535837	un	48225331	89	FSSP	DHFA
between_population	incompatible_locus	537830	un	48404698	86	FSSP	DHFA
between_population	incompatible_locus	537995	un	48419550	88	FSSP	DHFA
between_population	incompatible_locus	539356	un	48542038	86	FSSP	DHFA
between_population	incompatible_locus	539375	un	48543748	86	FSSP	DHFA
between_population	incompatible_locus	540476	un	48642839	87	FSSP	DHFA
between_population	incompatible_locus	540958	un	48686220	88	FSSP	DHFA
between_population	incompatible_locus	541659	un	48749309	87	FSSP	DHFA
