populations -P /work/LAS/kjroe-lab/jmahguib/UCSStacks_outputs/TrkNbr-1524n1282n1083_AllPops_UCSStacks_outputs -O /work/LAS/kjroe-lab/jmahguib/Stacks_Populations_outputs/TrkNbr-1524n1282n1083_AllPops_Stacks_Populations_p14_r080_output -M /work/LAS/kjroe-lab/jmahguib/PopMaps/Webbhelix/PopMap_TrkNbr-1524n1282n1083_AllPops.txt -b 22540000 -t 10 -k -p 14 -r 0.80 --write_single_snp --fstats --plink --structure --genepop --vcf --phylip_var
populations version 1.46 executed 2020-10-04 14:23:33

# Distribution of population loci.
# Distribution of valid loci matched to catalog locus.
# Valid samples at locus	Count
between_population	incompatible_locus	30488	un	2743855	23	HNL	IRO
between_population	incompatible_locus	98581	un	8872217	15	HNL	IRO
between_population	incompatible_locus	100908	un	9081644	12	HNL	IRO
between_population	incompatible_locus	104016	un	9361383	31	HNL	IRO
between_population	incompatible_locus	114660	un	10319334	22	HNL	IRO
between_population	incompatible_locus	133985	un	12058587	25	HNL	IRO
between_population	incompatible_locus	138137	un	12432260	18	HNL	IRO
between_population	incompatible_locus	253594	un	22823389	17	HNL	IRO
between_population	incompatible_locus	258030	un	23222642	30	HNL	IRO
between_population	incompatible_locus	345896	un	31130576	24	HNL	IRO
between_population	incompatible_locus	394046	un	35464141	89	HNL	IRO
between_population	incompatible_locus	394249	un	35482408	86	HNL	IRO
between_population	incompatible_locus	394806	un	35532538	86	HNL	IRO
between_population	incompatible_locus	395790	un	35621098	86	HNL	IRO
between_population	incompatible_locus	396301	un	35667091	89	HNL	IRO
between_population	incompatible_locus	396708	un	35703718	86	HNL	IRO
between_population	incompatible_locus	397466	un	35771940	88	HNL	IRO
between_population	incompatible_locus	397566	un	35780940	88	HNL	IRO
between_population	incompatible_locus	398814	un	35893194	22	HNL	IRO
between_population	incompatible_locus	400261	un	36023488	86	HNL	IRO
between_population	incompatible_locus	400365	un	36032851	89	HNL	IRO
between_population	incompatible_locus	400766	un	36068941	89	HNL	IRO
between_population	incompatible_locus	400809	un	36072808	86	HNL	IRO
between_population	incompatible_locus	401658	un	36149218	86	HNL	IRO
between_population	incompatible_locus	402137	un	36192329	87	HNL	IRO
between_population	incompatible_locus	402247	un	36202231	89	HNL	IRO
between_population	incompatible_locus	402837	un	36255328	86	HNL	IRO
between_population	incompatible_locus	404853	un	36436769	87	HNL	IRO
between_population	incompatible_locus	405393	un	36485371	89	HNL	IRO
between_population	incompatible_locus	405440	un	36489599	87	HNL	IRO
between_population	incompatible_locus	406315	un	36568350	88	HNL	IRO
between_population	incompatible_locus	407004	un	36630361	89	HNL	IRO
between_population	incompatible_locus	407579	un	36682111	89	HNL	IRO
between_population	incompatible_locus	408858	un	36797218	86	HNL	IRO
between_population	incompatible_locus	409223	un	36830068	86	HNL	IRO
between_population	incompatible_locus	409378	un	36844021	89	HNL	IRO
between_population	incompatible_locus	409914	un	36892261	89	HNL	IRO
between_population	incompatible_locus	412396	un	37115577	25	HNL	IRO
between_population	incompatible_locus	413039	un	37173508	86	HNL	IRO
between_population	incompatible_locus	413576	un	37221758	6	HNL	IRO
between_population	incompatible_locus	414142	un	37272781	89	HNL	IRO
between_population	incompatible_locus	417425	un	37568248	86	HNL	IRO
between_population	incompatible_locus	417896	un	37610641	89	HNL	IRO
between_population	incompatible_locus	418008	un	37620719	87	HNL	IRO
between_population	incompatible_locus	418020	un	37621801	89	HNL	IRO
between_population	incompatible_locus	419723	un	37775069	87	HNL	IRO
between_population	incompatible_locus	419805	un	37782450	88	HNL	IRO
between_population	incompatible_locus	427279	un	38455108	86	HNL	IRO
between_population	incompatible_locus	430749	un	38767411	89	HNL	IRO
between_population	incompatible_locus	431359	un	38822311	89	HNL	IRO
between_population	incompatible_locus	432516	un	38926438	86	HNL	IRO
between_population	incompatible_locus	432796	un	38951641	89	HNL	IRO
between_population	incompatible_locus	434359	un	39092310	88	HNL	IRO
between_population	incompatible_locus	434933	un	39143969	87	HNL	IRO
between_population	incompatible_locus	435359	un	39182308	86	HNL	IRO
between_population	incompatible_locus	435645	un	39208050	88	HNL	IRO
between_population	incompatible_locus	435973	un	39237568	86	HNL	IRO
between_population	incompatible_locus	436449	un	39280411	89	HNL	IRO
between_population	incompatible_locus	436463	un	39281620	38	HNL	IRO
between_population	incompatible_locus	437642	un	39387781	89	HNL	IRO
between_population	incompatible_locus	437773	un	39399568	86	HNL	IRO
between_population	incompatible_locus	437807	un	39402630	88	HNL	IRO
between_population	incompatible_locus	438326	un	39449270	18	HNL	IRO
between_population	incompatible_locus	439087	un	39517830	88	HNL	IRO
between_population	incompatible_locus	440793	un	39671289	7	HNL	IRO
between_population	incompatible_locus	442832	un	39854878	86	HNL	IRO
between_population	incompatible_locus	443024	un	39872161	89	HNL	IRO
between_population	incompatible_locus	443038	un	39873420	88	HNL	IRO
between_population	incompatible_locus	443250	un	39892499	87	HNL	IRO
between_population	incompatible_locus	443944	un	39954960	88	HNL	IRO
between_population	incompatible_locus	444850	un	40036501	89	HNL	IRO
between_population	incompatible_locus	447058	un	40235219	87	HNL	IRO
between_population	incompatible_locus	449835	un	40485151	89	HNL	IRO
between_population	incompatible_locus	450267	un	40524028	86	HNL	IRO
between_population	incompatible_locus	450930	un	40583701	89	HNL	IRO
between_population	incompatible_locus	450981	un	40588289	87	HNL	IRO
between_population	incompatible_locus	451635	un	40647080	18	HNL	IRO
between_population	incompatible_locus	451672	un	40650478	86	HNL	IRO
between_population	incompatible_locus	451806	un	40662541	89	HNL	IRO
between_population	incompatible_locus	451930	un	40673698	86	HNL	IRO
between_population	incompatible_locus	453570	un	40821298	86	HNL	IRO
between_population	incompatible_locus	453862	un	40847581	89	HNL	IRO
between_population	incompatible_locus	454477	un	40902930	88	HNL	IRO
between_population	incompatible_locus	455164	un	40964760	88	HNL	IRO
between_population	incompatible_locus	455209	un	40968809	87	HNL	IRO
between_population	incompatible_locus	455246	un	40972139	87	HNL	IRO
between_population	incompatible_locus	455567	un	41001029	87	HNL	IRO
between_population	incompatible_locus	457107	un	41139631	89	HNL	IRO
between_population	incompatible_locus	457189	un	41147010	88	HNL	IRO
between_population	incompatible_locus	459161	un	41324444	42	HNL	IRO
between_population	incompatible_locus	460579	un	41452108	86	HNL	IRO
between_population	incompatible_locus	460842	un	41475780	88	HNL	IRO
between_population	incompatible_locus	461879	un	41569111	89	HNL	IRO
between_population	incompatible_locus	463125	un	41681249	87	HNL	IRO
between_population	incompatible_locus	463994	un	41759458	86	HNL	IRO
between_population	incompatible_locus	464070	un	41766298	86	HNL	IRO
between_population	incompatible_locus	464302	un	41787178	86	HNL	IRO
between_population	incompatible_locus	464677	un	41820931	89	HNL	IRO
between_population	incompatible_locus	465241	un	41871691	89	HNL	IRO
between_population	incompatible_locus	465260	un	41873400	88	HNL	IRO
between_population	incompatible_locus	465745	un	41917048	86	HNL	IRO
between_population	incompatible_locus	466717	un	42004531	89	HNL	IRO
between_population	incompatible_locus	468378	un	42154018	86	HNL	IRO
between_population	incompatible_locus	468388	un	42154921	89	HNL	IRO
between_population	incompatible_locus	470366	un	42332941	89	HNL	IRO
between_population	incompatible_locus	470752	un	42367681	89	HNL	IRO
between_population	incompatible_locus	471276	un	42414839	87	HNL	IRO
between_population	incompatible_locus	471513	un	42436170	88	HNL	IRO
between_population	incompatible_locus	471743	un	42456870	88	HNL	IRO
between_population	incompatible_locus	471787	un	42460829	87	HNL	IRO
between_population	incompatible_locus	472368	un	42513120	88	HNL	IRO
between_population	incompatible_locus	473075	un	42576750	88	HNL	IRO
between_population	incompatible_locus	473571	un	42621389	87	HNL	IRO
between_population	incompatible_locus	474890	un	42740101	89	HNL	IRO
between_population	incompatible_locus	475931	un	42833789	87	HNL	IRO
between_population	incompatible_locus	476264	un	42863704	32	HNL	IRO
between_population	incompatible_locus	476386	un	42874741	89	HNL	IRO
between_population	incompatible_locus	476562	un	42890580	88	HNL	IRO
between_population	incompatible_locus	477056	un	42935041	89	HNL	IRO
between_population	incompatible_locus	477216	un	42949440	88	HNL	IRO
between_population	incompatible_locus	477611	un	42984991	89	HNL	IRO
between_population	incompatible_locus	477847	un	43006229	87	HNL	IRO
between_population	incompatible_locus	477925	un	43013251	89	HNL	IRO
between_population	incompatible_locus	478054	un	43024859	87	HNL	IRO
between_population	incompatible_locus	478372	un	43053447	55	HNL	IRO
between_population	incompatible_locus	479347	un	43141229	87	HNL	IRO
between_population	incompatible_locus	479909	un	43191809	87	HNL	IRO
between_population	incompatible_locus	481855	un	43366951	89	HNL	IRO
between_population	incompatible_locus	482167	un	43395030	88	HNL	IRO
between_population	incompatible_locus	482355	un	43411951	89	HNL	IRO
between_population	incompatible_locus	482692	un	43442232	40	HNL	IRO
between_population	incompatible_locus	484062	un	43565502	10	HNL	IRO
between_population	incompatible_locus	486957	un	43826131	89	HNL	IRO
between_population	incompatible_locus	487571	un	43881390	88	HNL	IRO
between_population	incompatible_locus	488155	un	43933935	73	HNL	IRO
between_population	incompatible_locus	488824	un	43994129	57	HNL	IRO
between_population	incompatible_locus	489494	un	44054459	87	HNL	IRO
between_population	incompatible_locus	489528	un	44057521	89	HNL	IRO
between_population	incompatible_locus	489874	un	44088661	89	HNL	IRO
between_population	incompatible_locus	490405	un	44136449	87	HNL	IRO
between_population	incompatible_locus	491329	un	44219609	87	HNL	IRO
between_population	incompatible_locus	492337	un	44310328	86	HNL	IRO
between_population	incompatible_locus	492360	un	44312398	86	HNL	IRO
between_population	incompatible_locus	492977	un	44367931	89	HNL	IRO
between_population	incompatible_locus	493424	un	44408161	89	HNL	IRO
between_population	incompatible_locus	494046	un	44464141	89	HNL	IRO
between_population	incompatible_locus	494587	un	44512830	88	HNL	IRO
between_population	incompatible_locus	495051	un	44554590	88	HNL	IRO
between_population	incompatible_locus	495075	un	44556750	88	HNL	IRO
between_population	incompatible_locus	496211	un	44658989	87	HNL	IRO
between_population	incompatible_locus	496419	un	44677708	86	HNL	IRO
between_population	incompatible_locus	496731	un	44705788	86	HNL	IRO
between_population	incompatible_locus	497003	un	44730269	87	HNL	IRO
between_population	incompatible_locus	497054	un	44734860	88	HNL	IRO
between_population	incompatible_locus	497112	un	44740081	89	HNL	IRO
between_population	incompatible_locus	499142	un	44922778	86	HNL	IRO
between_population	incompatible_locus	499750	un	44977501	89	HNL	IRO
between_population	incompatible_locus	500591	un	45053136	34	HNL	IRO
between_population	incompatible_locus	501514	un	45136188	16	HNL	IRO
between_population	incompatible_locus	501832	un	45164881	89	HNL	IRO
between_population	incompatible_locus	502304	un	45207277	5	HNL	IRO
between_population	incompatible_locus	502346	un	45211140	88	HNL	IRO
between_population	incompatible_locus	503336	un	45300175	23	HNL	IRO
between_population	incompatible_locus	504016	un	45361439	87	HNL	IRO
between_population	incompatible_locus	504776	un	45429839	87	HNL	IRO
between_population	incompatible_locus	506006	un	45540541	89	HNL	IRO
between_population	incompatible_locus	506429	un	45578608	86	HNL	IRO
between_population	incompatible_locus	506711	un	45603990	88	HNL	IRO
between_population	incompatible_locus	507437	un	45669329	87	HNL	IRO
between_population	incompatible_locus	507656	un	45689039	87	HNL	IRO
between_population	incompatible_locus	508710	un	45783900	88	HNL	IRO
between_population	incompatible_locus	508756	un	45788041	89	HNL	IRO
between_population	incompatible_locus	509478	un	45853020	88	HNL	IRO
between_population	incompatible_locus	509505	un	45855450	88	HNL	IRO
between_population	incompatible_locus	510056	un	45905038	86	HNL	IRO
between_population	incompatible_locus	510129	un	45911611	89	HNL	IRO
between_population	incompatible_locus	510615	un	45955348	86	HNL	IRO
between_population	incompatible_locus	511255	un	46012949	87	HNL	IRO
between_population	incompatible_locus	511943	un	46074870	88	HNL	IRO
between_population	incompatible_locus	513310	un	46197901	89	HNL	IRO
between_population	incompatible_locus	513412	un	46207079	87	HNL	IRO
between_population	incompatible_locus	513933	un	46253969	87	HNL	IRO
between_population	incompatible_locus	514721	un	46324889	87	HNL	IRO
between_population	incompatible_locus	515701	un	46413090	88	HNL	IRO
between_population	incompatible_locus	516029	un	46442609	87	HNL	IRO
between_population	incompatible_locus	517094	un	46538460	88	HNL	IRO
between_population	incompatible_locus	517801	un	46602088	86	HNL	IRO
between_population	incompatible_locus	519281	un	46735288	86	HNL	IRO
between_population	incompatible_locus	521215	un	46909349	87	HNL	IRO
between_population	incompatible_locus	521677	un	46950931	89	HNL	IRO
between_population	incompatible_locus	522318	un	47008620	88	HNL	IRO
between_population	incompatible_locus	524331	un	47189788	86	HNL	IRO
between_population	incompatible_locus	524476	un	47202841	89	HNL	IRO
between_population	incompatible_locus	525452	un	47290680	88	HNL	IRO
between_population	incompatible_locus	526297	un	47366730	88	HNL	IRO
between_population	incompatible_locus	526957	un	47426131	89	HNL	IRO
between_population	incompatible_locus	527692	un	47492279	87	HNL	IRO
between_population	incompatible_locus	528411	un	47556989	87	HNL	IRO
between_population	incompatible_locus	529515	un	47656350	88	HNL	IRO
between_population	incompatible_locus	530203	un	47718270	88	HNL	IRO
between_population	incompatible_locus	531490	un	47834101	89	HNL	IRO
between_population	incompatible_locus	531647	un	47848229	87	HNL	IRO
between_population	incompatible_locus	531770	un	47859298	86	HNL	IRO
between_population	incompatible_locus	532312	un	47908078	86	HNL	IRO
between_population	incompatible_locus	532567	un	47931028	86	HNL	IRO
between_population	incompatible_locus	534051	un	48064590	88	HNL	IRO
between_population	incompatible_locus	534465	un	48101850	88	HNL	IRO
between_population	incompatible_locus	534980	un	48148198	86	HNL	IRO
between_population	incompatible_locus	535837	un	48225331	89	HNL	IRO
between_population	incompatible_locus	535908	un	48231719	87	HNL	IRO
between_population	incompatible_locus	538444	un	48459961	89	HNL	IRO
between_population	incompatible_locus	540202	un	48618181	89	HNL	IRO
between_population	incompatible_locus	540552	un	48649678	86	HNL	IRO
between_population	incompatible_locus	541659	un	48749309	87	HNL	IRO
between_population	incompatible_locus	541903	un	48771270	88	HNL	IRO
between_population	incompatible_locus	545416	un	49087440	88	HNL	IRO
between_population	incompatible_locus	546119	un	49150711	89	HNL	IRO
between_population	incompatible_locus	546297	un	49166731	89	HNL	IRO
between_population	incompatible_locus	546782	un	49210380	88	HNL	IRO
between_population	incompatible_locus	546897	un	49220731	89	HNL	IRO
between_population	incompatible_locus	547342	un	49260781	89	HNL	IRO
between_population	incompatible_locus	547393	un	49265369	87	HNL	IRO
between_population	incompatible_locus	547917	un	49312530	88	HNL	IRO
between_population	incompatible_locus	549542	un	49458781	89	HNL	IRO
between_population	incompatible_locus	549820	un	49483801	89	HNL	IRO
between_population	incompatible_locus	549863	un	49487668	86	HNL	IRO
between_population	incompatible_locus	550334	un	49530058	86	HNL	IRO
between_population	incompatible_locus	550419	un	49537710	88	HNL	IRO
between_population	incompatible_locus	550943	un	49584869	87	HNL	IRO
between_population	incompatible_locus	551085	un	49597648	86	HNL	IRO
between_population	incompatible_locus	551932	un	49673880	88	HNL	IRO
between_population	incompatible_locus	552355	un	49711948	86	HNL	IRO
between_population	incompatible_locus	552710	un	49743898	86	HNL	IRO
between_population	incompatible_locus	553161	un	49784491	89	HNL	IRO
between_population	incompatible_locus	553771	un	49839389	87	HNL	IRO
between_population	incompatible_locus	553860	un	49847399	87	HNL	IRO
between_population	incompatible_locus	554144	un	49872959	87	HNL	IRO
between_population	incompatible_locus	555113	un	49960094	12	HNL	IRO
between_population	incompatible_locus	556279	un	50065108	86	HNL	IRO
between_population	incompatible_locus	556788	un	50110919	87	HNL	IRO
between_population	incompatible_locus	557229	un	50150608	86	HNL	IRO
between_population	incompatible_locus	558240	un	50241601	89	HNL	IRO
between_population	incompatible_locus	558451	un	50260591	89	HNL	IRO
between_population	incompatible_locus	559058	un	50315218	86	HNL	IRO
between_population	incompatible_locus	577490	un	51974099	87	HNL	IRO
between_population	incompatible_locus	591110	un	53199899	87	HNL	IRO
between_population	incompatible_locus	592586	un	53332741	89	HNL	IRO
between_population	incompatible_locus	601062	un	54095578	86	HNL	IRO
between_population	incompatible_locus	601965	un	54176850	88	HNL	IRO
between_population	incompatible_locus	104016	un	9361383	31	HNL	HGRF
between_population	incompatible_locus	236671	un	21300325	23	HNL	HGRF
between_population	incompatible_locus	246794	un	22211403	31	HNL	HGRF
between_population	incompatible_locus	436463	un	39281620	38	HNL	HGRF
between_population	incompatible_locus	451635	un	40647080	18	HNL	HGRF
between_population	incompatible_locus	454292	un	40886249	57	HNL	HGRF
between_population	incompatible_locus	459161	un	41324444	42	HNL	HGRF
between_population	incompatible_locus	476264	un	42863704	32	HNL	HGRF
between_population	incompatible_locus	500591	un	45053136	34	HNL	HGRF
between_population	incompatible_locus	395301	un	35577008	6	HNL	PTP
between_population	incompatible_locus	413576	un	37221758	6	HNL	PTP
between_population	incompatible_locus	436463	un	39281620	38	HNL	PTP
between_population	incompatible_locus	454292	un	40886249	57	HNL	PTP
between_population	incompatible_locus	459161	un	41324444	42	HNL	PTP
between_population	incompatible_locus	460523	un	41446998	16	HNL	PTP
between_population	incompatible_locus	488155	un	43933935	73	HNL	PTP
between_population	incompatible_locus	501514	un	45136188	16	HNL	PTP
between_population	incompatible_locus	1186	un	106709	57	HNL	RRL
between_population	incompatible_locus	15979	un	1438065	43	HNL	RRL
between_population	incompatible_locus	30488	un	2743855	23	HNL	RRL
between_population	incompatible_locus	40618	un	3655559	27	HNL	RRL
between_population	incompatible_locus	43085	un	3877607	45	HNL	RRL
between_population	incompatible_locus	68582	un	6172377	85	HNL	RRL
between_population	incompatible_locus	86102	un	7749157	65	HNL	RRL
between_population	incompatible_locus	98581	un	8872217	15	HNL	RRL
between_population	incompatible_locus	104016	un	9361383	31	HNL	RRL
between_population	incompatible_locus	114660	un	10319334	22	HNL	RRL
between_population	incompatible_locus	133985	un	12058587	25	HNL	RRL
between_population	incompatible_locus	138137	un	12432260	18	HNL	RRL
between_population	incompatible_locus	234721	un	21124825	23	HNL	RRL
between_population	incompatible_locus	236671	un	21300325	23	HNL	RRL
between_population	incompatible_locus	246794	un	22211403	31	HNL	RRL
between_population	incompatible_locus	259100	un	23318962	50	HNL	RRL
between_population	incompatible_locus	345896	un	31130576	24	HNL	RRL
between_population	incompatible_locus	413559	un	37220276	54	HNL	RRL
between_population	incompatible_locus	436463	un	39281620	38	HNL	RRL
between_population	incompatible_locus	451635	un	40647080	18	HNL	RRL
between_population	incompatible_locus	454292	un	40886249	57	HNL	RRL
between_population	incompatible_locus	459161	un	41324444	42	HNL	RRL
between_population	incompatible_locus	460523	un	41446998	16	HNL	RRL
between_population	incompatible_locus	488155	un	43933935	73	HNL	RRL
between_population	incompatible_locus	500591	un	45053136	34	HNL	RRL
between_population	incompatible_locus	503336	un	45300175	23	HNL	RRL
between_population	incompatible_locus	532856	un	47956969	17	HNL	RRL
between_population	incompatible_locus	543151	un	48883513	11	HNL	RRL
between_population	incompatible_locus	544711	un	49023921	19	HNL	RRL
between_population	incompatible_locus	40618	un	3655559	27	HNL	RRO
between_population	incompatible_locus	43085	un	3877607	45	HNL	RRO
between_population	incompatible_locus	68582	un	6172377	85	HNL	RRO
between_population	incompatible_locus	86102	un	7749157	65	HNL	RRO
between_population	incompatible_locus	114660	un	10319334	22	HNL	RRO
between_population	incompatible_locus	133985	un	12058587	25	HNL	RRO
between_population	incompatible_locus	135762	un	12218517	25	HNL	RRO
between_population	incompatible_locus	195323	un	17579054	72	HNL	RRO
between_population	incompatible_locus	236671	un	21300325	23	HNL	RRO
between_population	incompatible_locus	246794	un	22211403	31	HNL	RRO
between_population	incompatible_locus	345896	un	31130576	24	HNL	RRO
between_population	incompatible_locus	436463	un	39281620	38	HNL	RRO
between_population	incompatible_locus	451635	un	40647080	18	HNL	RRO
between_population	incompatible_locus	454292	un	40886249	57	HNL	RRO
between_population	incompatible_locus	459161	un	41324444	42	HNL	RRO
between_population	incompatible_locus	460523	un	41446998	16	HNL	RRO
between_population	incompatible_locus	470453	un	42340689	7	HNL	RRO
between_population	incompatible_locus	485685	un	43711588	26	HNL	RRO
between_population	incompatible_locus	488155	un	43933935	73	HNL	RRO
between_population	incompatible_locus	489406	un	44046471	19	HNL	RRO
between_population	incompatible_locus	500591	un	45053136	34	HNL	RRO
between_population	incompatible_locus	532856	un	47956969	17	HNL	RRO
between_population	incompatible_locus	677496	un	60974623	71	HNL	RRO
between_population	incompatible_locus	14491	un	1304107	5	HNL	CPS
between_population	incompatible_locus	68582	un	6172377	85	HNL	CPS
between_population	incompatible_locus	86102	un	7749157	65	HNL	CPS
between_population	incompatible_locus	89794	un	8081407	35	HNL	CPS
between_population	incompatible_locus	104016	un	9361383	31	HNL	CPS
between_population	incompatible_locus	114660	un	10319334	22	HNL	CPS
between_population	incompatible_locus	133985	un	12058587	25	HNL	CPS
between_population	incompatible_locus	135762	un	12218517	25	HNL	CPS
between_population	incompatible_locus	195323	un	17579054	72	HNL	CPS
between_population	incompatible_locus	246794	un	22211403	31	HNL	CPS
between_population	incompatible_locus	345896	un	31130576	24	HNL	CPS
between_population	incompatible_locus	395301	un	35577008	6	HNL	CPS
between_population	incompatible_locus	409015	un	36811283	21	HNL	CPS
between_population	incompatible_locus	424360	un	38192343	31	HNL	CPS
between_population	incompatible_locus	432257	un	38903051	9	HNL	CPS
between_population	incompatible_locus	436463	un	39281620	38	HNL	CPS
between_population	incompatible_locus	438326	un	39449270	18	HNL	CPS
between_population	incompatible_locus	451635	un	40647080	18	HNL	CPS
between_population	incompatible_locus	454292	un	40886249	57	HNL	CPS
between_population	incompatible_locus	459161	un	41324444	42	HNL	CPS
between_population	incompatible_locus	470453	un	42340689	7	HNL	CPS
between_population	incompatible_locus	472290	un	42506018	6	HNL	CPS
between_population	incompatible_locus	482692	un	43442232	40	HNL	CPS
between_population	incompatible_locus	488155	un	43933935	73	HNL	CPS
between_population	incompatible_locus	500591	un	45053136	34	HNL	CPS
between_population	incompatible_locus	501514	un	45136188	16	HNL	CPS
between_population	incompatible_locus	508557	un	45770051	9	HNL	CPS
between_population	incompatible_locus	53628	un	4826443	11	HNL	PPNP
between_population	incompatible_locus	121737	un	10956254	12	HNL	PPNP
between_population	incompatible_locus	394046	un	35464141	89	HNL	PPNP
between_population	incompatible_locus	394249	un	35482408	86	HNL	PPNP
between_population	incompatible_locus	394806	un	35532538	86	HNL	PPNP
between_population	incompatible_locus	395497	un	35594731	89	HNL	PPNP
between_population	incompatible_locus	395790	un	35621098	86	HNL	PPNP
between_population	incompatible_locus	396301	un	35667091	89	HNL	PPNP
between_population	incompatible_locus	396708	un	35703718	86	HNL	PPNP
between_population	incompatible_locus	397466	un	35771940	88	HNL	PPNP
between_population	incompatible_locus	397566	un	35780940	88	HNL	PPNP
between_population	incompatible_locus	398545	un	35869051	89	HNL	PPNP
between_population	incompatible_locus	398714	un	35884261	89	HNL	PPNP
between_population	incompatible_locus	398907	un	35901630	88	HNL	PPNP
between_population	incompatible_locus	400261	un	36023488	86	HNL	PPNP
between_population	incompatible_locus	400365	un	36032851	89	HNL	PPNP
between_population	incompatible_locus	400416	un	36037441	89	HNL	PPNP
between_population	incompatible_locus	400766	un	36068941	89	HNL	PPNP
between_population	incompatible_locus	400809	un	36072808	86	HNL	PPNP
between_population	incompatible_locus	402137	un	36192329	87	HNL	PPNP
between_population	incompatible_locus	402247	un	36202231	89	HNL	PPNP
between_population	incompatible_locus	402837	un	36255328	86	HNL	PPNP
between_population	incompatible_locus	403738	un	36336421	89	HNL	PPNP
between_population	incompatible_locus	404732	un	36425880	88	HNL	PPNP
between_population	incompatible_locus	404853	un	36436769	87	HNL	PPNP
between_population	incompatible_locus	405393	un	36485371	89	HNL	PPNP
between_population	incompatible_locus	405440	un	36489599	87	HNL	PPNP
between_population	incompatible_locus	405795	un	36521548	86	HNL	PPNP
between_population	incompatible_locus	406315	un	36568350	88	HNL	PPNP
between_population	incompatible_locus	407579	un	36682111	89	HNL	PPNP
between_population	incompatible_locus	408318	un	36748621	89	HNL	PPNP
between_population	incompatible_locus	408858	un	36797218	86	HNL	PPNP
between_population	incompatible_locus	409378	un	36844021	89	HNL	PPNP
between_population	incompatible_locus	409914	un	36892261	89	HNL	PPNP
between_population	incompatible_locus	411357	un	37022128	86	HNL	PPNP
between_population	incompatible_locus	411654	un	37048860	88	HNL	PPNP
between_population	incompatible_locus	412770	un	37149301	89	HNL	PPNP
between_population	incompatible_locus	413039	un	37173508	86	HNL	PPNP
between_population	incompatible_locus	413102	un	37179181	89	HNL	PPNP
between_population	incompatible_locus	413534	un	37218059	87	HNL	PPNP
between_population	incompatible_locus	413891	un	37250189	87	HNL	PPNP
between_population	incompatible_locus	414142	un	37272781	89	HNL	PPNP
between_population	incompatible_locus	414261	un	37283490	88	HNL	PPNP
between_population	incompatible_locus	416546	un	37489140	88	HNL	PPNP
between_population	incompatible_locus	417425	un	37568248	86	HNL	PPNP
between_population	incompatible_locus	417896	un	37610641	89	HNL	PPNP
between_population	incompatible_locus	418008	un	37620719	87	HNL	PPNP
between_population	incompatible_locus	418050	un	37624498	86	HNL	PPNP
between_population	incompatible_locus	419723	un	37775069	87	HNL	PPNP
between_population	incompatible_locus	419805	un	37782450	88	HNL	PPNP
between_population	incompatible_locus	424025	un	38162250	88	HNL	PPNP
between_population	incompatible_locus	427279	un	38455108	86	HNL	PPNP
between_population	incompatible_locus	428450	un	38560500	88	HNL	PPNP
between_population	incompatible_locus	429443	un	38649871	89	HNL	PPNP
between_population	incompatible_locus	430852	un	38776681	89	HNL	PPNP
between_population	incompatible_locus	431359	un	38822311	89	HNL	PPNP
between_population	incompatible_locus	432281	un	38905288	86	HNL	PPNP
between_population	incompatible_locus	432516	un	38926438	86	HNL	PPNP
between_population	incompatible_locus	432796	un	38951641	89	HNL	PPNP
between_population	incompatible_locus	434359	un	39092310	88	HNL	PPNP
between_population	incompatible_locus	434661	un	39119490	88	HNL	PPNP
between_population	incompatible_locus	435359	un	39182308	86	HNL	PPNP
between_population	incompatible_locus	435645	un	39208050	88	HNL	PPNP
between_population	incompatible_locus	435905	un	39231448	86	HNL	PPNP
between_population	incompatible_locus	435973	un	39237568	86	HNL	PPNP
between_population	incompatible_locus	436114	un	39250259	87	HNL	PPNP
between_population	incompatible_locus	436449	un	39280411	89	HNL	PPNP
between_population	incompatible_locus	437642	un	39387781	89	HNL	PPNP
between_population	incompatible_locus	437773	un	39399568	86	HNL	PPNP
between_population	incompatible_locus	437807	un	39402630	88	HNL	PPNP
between_population	incompatible_locus	438071	un	39426388	86	HNL	PPNP
between_population	incompatible_locus	439087	un	39517830	88	HNL	PPNP
between_population	incompatible_locus	442651	un	39838591	89	HNL	PPNP
between_population	incompatible_locus	442832	un	39854878	86	HNL	PPNP
between_population	incompatible_locus	443024	un	39872161	89	HNL	PPNP
between_population	incompatible_locus	443038	un	39873420	88	HNL	PPNP
between_population	incompatible_locus	443250	un	39892499	87	HNL	PPNP
between_population	incompatible_locus	443888	un	39949921	89	HNL	PPNP
between_population	incompatible_locus	443944	un	39954960	88	HNL	PPNP
between_population	incompatible_locus	447058	un	40235219	87	HNL	PPNP
between_population	incompatible_locus	448338	un	40350420	88	HNL	PPNP
between_population	incompatible_locus	449338	un	40440420	88	HNL	PPNP
between_population	incompatible_locus	449835	un	40485151	89	HNL	PPNP
between_population	incompatible_locus	450267	un	40524028	86	HNL	PPNP
between_population	incompatible_locus	450930	un	40583701	89	HNL	PPNP
between_population	incompatible_locus	450981	un	40588289	87	HNL	PPNP
between_population	incompatible_locus	451806	un	40662541	89	HNL	PPNP
between_population	incompatible_locus	451930	un	40673698	86	HNL	PPNP
between_population	incompatible_locus	452662	un	40739580	88	HNL	PPNP
between_population	incompatible_locus	452851	un	40756589	87	HNL	PPNP
between_population	incompatible_locus	453219	un	40789709	87	HNL	PPNP
between_population	incompatible_locus	453570	un	40821298	86	HNL	PPNP
